waveform	[0]		[1]	
t0	2016/06/02  15:07:44.917448		2016/06/02  15:07:44.917450	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  15:07:44.918376	4.977634E-1	2016/06/02  15:07:44.918378	5.737891E-3
2016/06/02  15:07:44.918380	4.982143E-1	2016/06/02  15:07:44.918382	5.383616E-3
2016/06/02  15:07:44.918384	4.976023E-1	2016/06/02  15:07:44.918386	7.251610E-3
2016/06/02  15:07:44.918388	4.985041E-1	2016/06/02  15:07:44.918390	5.351409E-3
2016/06/02  15:07:44.918392	4.985041E-1	2016/06/02  15:07:44.918394	3.805483E-3
2016/06/02  15:07:44.918396	4.958631E-1	2016/06/02  15:07:44.918398	6.124372E-3
2016/06/02  15:07:44.918400	4.985041E-1	2016/06/02  15:07:44.918402	5.995545E-3
2016/06/02  15:07:44.918404	4.999535E-1	2016/06/02  15:07:44.918406	5.834511E-3
2016/06/02  15:07:44.918408	4.981498E-1	2016/06/02  15:07:44.918410	4.900514E-3
2016/06/02  15:07:44.918412	5.005010E-1	2016/06/02  15:07:44.918414	6.188786E-3
2016/06/02  15:07:44.918416	4.975057E-1	2016/06/02  15:07:44.918418	4.191964E-3
2016/06/02  15:07:44.918420	4.983753E-1	2016/06/02  15:07:44.918422	7.766919E-3
2016/06/02  15:07:44.918424	4.998246E-1	2016/06/02  15:07:44.918426	6.446440E-3
2016/06/02  15:07:44.918428	4.982143E-1	2016/06/02  15:07:44.918430	7.316023E-3
2016/06/02  15:07:44.918432	4.995348E-1	2016/06/02  15:07:44.918434	7.863539E-3
2016/06/02  15:07:44.918436	4.987940E-1	2016/06/02  15:07:44.918438	3.580035E-3
2016/06/02  15:07:44.918440	4.978600E-1	2016/06/02  15:07:44.918442	4.320792E-3
2016/06/02  15:07:44.918444	4.992127E-1	2016/06/02  15:07:44.918446	5.963338E-3
2016/06/02  15:07:44.918448	5.020791E-1	2016/06/02  15:07:44.918450	6.446440E-3
2016/06/02  15:07:44.918452	5.003077E-1	2016/06/02  15:07:44.918454	6.092165E-3
2016/06/02  15:07:44.918456	5.003721E-1	2016/06/02  15:07:44.918458	4.610653E-3
2016/06/02  15:07:44.918460	4.986330E-1	2016/06/02  15:07:44.918462	5.222582E-3
2016/06/02  15:07:44.918464	4.989550E-1	2016/06/02  15:07:44.918466	3.773276E-3
2016/06/02  15:07:44.918468	4.988262E-1	2016/06/02  15:07:44.918470	5.125962E-3
2016/06/02  15:07:44.918472	4.997280E-1	2016/06/02  15:07:44.918474	5.319202E-3
2016/06/02  15:07:44.918476	5.004044E-1	2016/06/02  15:07:44.918478	3.998724E-3
2016/06/02  15:07:44.918480	4.994059E-1	2016/06/02  15:07:44.918482	7.251610E-3
2016/06/02  15:07:44.918484	5.001467E-1	2016/06/02  15:07:44.918486	6.317613E-3
2016/06/02  15:07:44.918488	4.988584E-1	2016/06/02  15:07:44.918490	6.092165E-3
2016/06/02  15:07:44.918492	4.985363E-1	2016/06/02  15:07:44.918494	5.802304E-3
2016/06/02  15:07:44.918496	4.957343E-1	2016/06/02  15:07:44.918498	7.187196E-3
2016/06/02  15:07:44.918500	5.012095E-1	2016/06/02  15:07:44.918502	5.448029E-3
2016/06/02  15:07:44.918504	4.977956E-1	2016/06/02  15:07:44.918506	6.736301E-3
2016/06/02  15:07:44.918508	4.974735E-1	2016/06/02  15:07:44.918510	8.668709E-3
2016/06/02  15:07:44.918512	4.977956E-1	2016/06/02  15:07:44.918514	3.773276E-3
2016/06/02  15:07:44.918516	4.986652E-1	2016/06/02  15:07:44.918518	6.092165E-3
2016/06/02  15:07:44.918520	4.981176E-1	2016/06/02  15:07:44.918522	5.931131E-3
2016/06/02  15:07:44.918524	5.006298E-1	2016/06/02  15:07:44.918526	6.607474E-3
2016/06/02  15:07:44.918528	4.976023E-1	2016/06/02  15:07:44.918530	6.768508E-3
2016/06/02  15:07:44.918532	5.003399E-1	2016/06/02  15:07:44.918534	6.156579E-3
2016/06/02  15:07:44.918536	4.990516E-1	2016/06/02  15:07:44.918538	5.963338E-3
2016/06/02  15:07:44.918540	4.967971E-1	2016/06/02  15:07:44.918542	7.605885E-3
2016/06/02  15:07:44.918544	4.983431E-1	2016/06/02  15:07:44.918546	5.931131E-3
2016/06/02  15:07:44.918548	4.968938E-1	2016/06/02  15:07:44.918550	4.739480E-3
2016/06/02  15:07:44.918552	4.965395E-1	2016/06/02  15:07:44.918554	3.676656E-3
2016/06/02  15:07:44.918556	4.950257E-1	2016/06/02  15:07:44.918558	6.929542E-3
2016/06/02  15:07:44.918560	4.985363E-1	2016/06/02  15:07:44.918562	7.541471E-3
