waveform	[0]		[1]	
t0	2016/06/02  14:55:46.050332		2016/06/02  14:55:46.050336	
delta t	8.000000E-6		8.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  14:55:46.052364	4.660714E-1	2016/06/02  14:55:46.052368	3.641681E-1
2016/06/02  14:55:46.052372	4.662969E-1	2016/06/02  14:55:46.052376	3.642647E-1
2016/06/02  14:55:46.052380	4.675529E-1	2016/06/02  14:55:46.052384	3.641681E-1
2016/06/02  14:55:46.052388	4.664257E-1	2016/06/02  14:55:46.052392	3.643613E-1
2016/06/02  14:55:46.052396	4.645255E-1	2016/06/02  14:55:46.052400	3.641037E-1
2016/06/02  14:55:46.052404	4.642356E-1	2016/06/02  14:55:46.052408	3.642003E-1
2016/06/02  14:55:46.052412	4.671020E-1	2016/06/02  14:55:46.052416	3.641359E-1
2016/06/02  14:55:46.052420	4.651374E-1	2016/06/02  14:55:46.052424	3.641359E-1
2016/06/02  14:55:46.052428	4.665223E-1	2016/06/02  14:55:46.052432	3.642003E-1
2016/06/02  14:55:46.052436	4.643644E-1	2016/06/02  14:55:46.052440	3.642003E-1
2016/06/02  14:55:46.052444	4.657171E-1	2016/06/02  14:55:46.052448	3.642647E-1
2016/06/02  14:55:46.052452	4.635915E-1	2016/06/02  14:55:46.052456	3.641037E-1
2016/06/02  14:55:46.052460	4.651374E-1	2016/06/02  14:55:46.052464	3.641037E-1
2016/06/02  14:55:46.052468	4.651374E-1	2016/06/02  14:55:46.052472	3.642003E-1
2016/06/02  14:55:46.052476	4.654273E-1	2016/06/02  14:55:46.052480	3.641359E-1
2016/06/02  14:55:46.052484	4.652662E-1	2016/06/02  14:55:46.052488	3.641681E-1
2016/06/02  14:55:46.052492	4.663291E-1	2016/06/02  14:55:46.052496	3.641359E-1
2016/06/02  14:55:46.052500	4.641712E-1	2016/06/02  14:55:46.052504	3.641037E-1
2016/06/02  14:55:46.052508	4.680683E-1	2016/06/02  14:55:46.052512	3.640714E-1
2016/06/02  14:55:46.052516	4.657493E-1	2016/06/02  14:55:46.052520	3.640714E-1
2016/06/02  14:55:46.052524	4.638491E-1	2016/06/02  14:55:46.052528	3.639748E-1
2016/06/02  14:55:46.052532	4.666511E-1	2016/06/02  14:55:46.052536	3.639748E-1
2016/06/02  14:55:46.052540	4.675852E-1	2016/06/02  14:55:46.052544	3.640070E-1
2016/06/02  14:55:46.052548	4.646543E-1	2016/06/02  14:55:46.052552	3.640070E-1
2016/06/02  14:55:46.052556	4.667156E-1	2016/06/02  14:55:46.052560	3.641037E-1
