waveform	[0]		[1]	
t0	2016/06/06  14:26:36.294907		2016/06/06  14:26:36.294918	
delta t	8.000000E-5		8.000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2016/06/06  14:26:36.312267	5.001562E-1	2016/06/06  14:26:36.312278	-1.324629E-3
2016/06/06  14:26:36.312347	4.966133E-1	2016/06/06  14:26:36.312358	-3.630307E-5
2016/06/06  14:26:36.312427	5.006393E-1	2016/06/06  14:26:36.312438	-5.194253E-4
2016/06/06  14:26:36.312507	5.014445E-1	2016/06/06  14:26:36.312518	1.735145E-3
2016/06/06  14:26:36.312587	5.016056E-1	2016/06/06  14:26:36.312598	-8.415068E-4
2016/06/06  14:26:36.312667	4.996731E-1	2016/06/06  14:26:36.312678	-1.002548E-3
2016/06/06  14:26:36.312747	5.017666E-1	2016/06/06  14:26:36.312758	-1.973438E-4
2016/06/06  14:26:36.312827	4.990289E-1	2016/06/06  14:26:36.312838	1.252023E-3
2016/06/06  14:26:36.312907	4.987068E-1	2016/06/06  14:26:36.312918	-3.583846E-4
2016/06/06  14:26:36.312987	4.988679E-1	2016/06/06  14:26:36.312998	-8.415068E-4
2016/06/06  14:26:36.313067	4.996731E-1	2016/06/06  14:26:36.313078	9.299414E-4
2016/06/06  14:26:36.313147	5.003172E-1	2016/06/06  14:26:36.313158	-5.194253E-4
2016/06/06  14:26:36.313227	5.006393E-1	2016/06/06  14:26:36.313238	-1.973438E-4
2016/06/06  14:26:36.313307	5.001562E-1	2016/06/06  14:26:36.313318	-1.324629E-3
2016/06/06  14:26:36.313387	4.982237E-1	2016/06/06  14:26:36.313398	-1.646710E-3
2016/06/06  14:26:36.313467	4.970964E-1	2016/06/06  14:26:36.313478	-5.194253E-4
2016/06/06  14:26:36.313547	4.985458E-1	2016/06/06  14:26:36.313558	1.413064E-3
2016/06/06  14:26:36.313627	4.979016E-1	2016/06/06  14:26:36.313638	1.247377E-4
2016/06/06  14:26:36.313707	4.982237E-1	2016/06/06  14:26:36.313718	-1.646710E-3
2016/06/06  14:26:36.313787	5.009614E-1	2016/06/06  14:26:36.313798	-5.194253E-4
2016/06/06  14:26:36.313867	4.974185E-1	2016/06/06  14:26:36.313878	1.247377E-4
2016/06/06  14:26:36.313947	4.995120E-1	2016/06/06  14:26:36.313958	6.078599E-4
2016/06/06  14:26:36.314027	4.974185E-1	2016/06/06  14:26:36.314038	-5.194253E-4
2016/06/06  14:26:36.314107	4.987068E-1	2016/06/06  14:26:36.314118	-1.324629E-3
2016/06/06  14:26:36.314187	4.993510E-1	2016/06/06  14:26:36.314198	4.468191E-4
2016/06/06  14:26:36.314267	4.987068E-1	2016/06/06  14:26:36.314278	1.090982E-3
2016/06/06  14:26:36.314347	5.017666E-1	2016/06/06  14:26:36.314358	-1.807751E-3
2016/06/06  14:26:36.314427	4.993510E-1	2016/06/06  14:26:36.314438	-5.194253E-4
2016/06/06  14:26:36.314507	5.009614E-1	2016/06/06  14:26:36.314518	-8.415068E-4
2016/06/06  14:26:36.314587	4.987068E-1	2016/06/06  14:26:36.314598	-3.630307E-5
2016/06/06  14:26:36.314667	4.993510E-1	2016/06/06  14:26:36.314678	-1.973438E-4
2016/06/06  14:26:36.314747	4.977406E-1	2016/06/06  14:26:36.314758	-3.583846E-4
2016/06/06  14:26:36.314827	4.990289E-1	2016/06/06  14:26:36.314838	-1.485670E-3
2016/06/06  14:26:36.314907	4.990289E-1	2016/06/06  14:26:36.314918	-2.129833E-3
2016/06/06  14:26:36.314987	5.014445E-1	2016/06/06  14:26:36.314998	-2.451914E-3
2016/06/06  14:26:36.315067	5.022497E-1	2016/06/06  14:26:36.315078	-5.194253E-4
2016/06/06  14:26:36.315147	4.995120E-1	2016/06/06  14:26:36.315158	-1.973438E-4
2016/06/06  14:26:36.315227	5.004783E-1	2016/06/06  14:26:36.315238	-1.807751E-3
2016/06/06  14:26:36.315307	4.998341E-1	2016/06/06  14:26:36.315318	-1.646710E-3
2016/06/06  14:26:36.315387	4.999951E-1	2016/06/06  14:26:36.315398	-2.129833E-3
2016/06/06  14:26:36.315467	4.988679E-1	2016/06/06  14:26:36.315478	-3.583846E-4
2016/06/06  14:26:36.315547	5.003172E-1	2016/06/06  14:26:36.315558	-1.973438E-4
2016/06/06  14:26:36.315627	5.001562E-1	2016/06/06  14:26:36.315638	1.252023E-3
2016/06/06  14:26:36.315707	5.011224E-1	2016/06/06  14:26:36.315718	-8.415068E-4
2016/06/06  14:26:36.315787	5.016056E-1	2016/06/06  14:26:36.315798	1.413064E-3
2016/06/06  14:26:36.315867	4.998341E-1	2016/06/06  14:26:36.315878	-8.415068E-4
2016/06/06  14:26:36.315947	4.970964E-1	2016/06/06  14:26:36.315958	-1.163588E-3
2016/06/06  14:26:36.316027	5.017666E-1	2016/06/06  14:26:36.316038	-1.807751E-3
2016/06/06  14:26:36.316107	4.999951E-1	2016/06/06  14:26:36.316118	-3.583846E-4
2016/06/06  14:26:36.316187	4.988679E-1	2016/06/06  14:26:36.316198	1.090982E-3
2016/06/06  14:26:36.316267	4.996731E-1	2016/06/06  14:26:36.316278	-2.290873E-3
2016/06/06  14:26:36.316347	4.985458E-1	2016/06/06  14:26:36.316358	9.299414E-4
2016/06/06  14:26:36.316427	5.004783E-1	2016/06/06  14:26:36.316438	-8.415068E-4
2016/06/06  14:26:36.316507	4.990289E-1	2016/06/06  14:26:36.316518	-2.451914E-3
2016/06/06  14:26:36.316587	4.983847E-1	2016/06/06  14:26:36.316598	6.078599E-4
2016/06/06  14:26:36.316667	5.003172E-1	2016/06/06  14:26:36.316678	9.299414E-4
2016/06/06  14:26:36.316747	4.993510E-1	2016/06/06  14:26:36.316758	-2.129833E-3
2016/06/06  14:26:36.316827	5.004783E-1	2016/06/06  14:26:36.316838	-1.324629E-3
2016/06/06  14:26:36.316907	5.024108E-1	2016/06/06  14:26:36.316918	7.689006E-4
