waveform	[0]		[1]	
t0	2016/05/30  15:59:01.432349		2016/05/30  15:59:01.432350	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/05/30  15:59:01.432751	4.960886E-1	2016/05/30  15:59:01.432752	-4.670290E-1
2016/05/30  15:59:01.432753	4.957987E-1	2016/05/30  15:59:01.432754	-4.665459E-1
2016/05/30  15:59:01.432755	4.967649E-1	2016/05/30  15:59:01.432756	-4.662238E-1
2016/05/30  15:59:01.432757	4.942528E-1	2016/05/30  15:59:01.432758	-4.658051E-1
2016/05/30  15:59:01.432759	4.965717E-1	2016/05/30  15:59:01.432760	-4.652576E-1
2016/05/30  15:59:01.432761	4.937697E-1	2016/05/30  15:59:01.432762	-4.648711E-1
2016/05/30  15:59:01.432763	4.974091E-1	2016/05/30  15:59:01.432764	-4.647100E-1
2016/05/30  15:59:01.432765	4.978278E-1	2016/05/30  15:59:01.432766	-4.643236E-1
2016/05/30  15:59:01.432767	4.963784E-1	2016/05/30  15:59:01.432768	-4.638404E-1
2016/05/30  15:59:01.432769	4.959275E-1	2016/05/30  15:59:01.432770	-4.634540E-1
2016/05/30  15:59:01.432771	4.948647E-1	2016/05/30  15:59:01.432772	-4.630353E-1
2016/05/30  15:59:01.432773	4.977634E-1	2016/05/30  15:59:01.432774	-4.625844E-1
2016/05/30  15:59:01.432775	4.949291E-1	2016/05/30  15:59:01.432776	-4.620690E-1
2016/05/30  15:59:01.432777	4.954444E-1	2016/05/30  15:59:01.432778	-4.617470E-1
2016/05/30  15:59:01.432779	4.963462E-1	2016/05/30  15:59:01.432780	-4.612961E-1
2016/05/30  15:59:01.432781	4.957021E-1	2016/05/30  15:59:01.432782	-4.608452E-1
2016/05/30  15:59:01.432783	4.954766E-1	2016/05/30  15:59:01.432784	-4.602010E-1
2016/05/30  15:59:01.432785	4.972158E-1	2016/05/30  15:59:01.432786	-4.599434E-1
2016/05/30  15:59:01.432787	4.915151E-1	2016/05/30  15:59:01.432788	-4.592992E-1
2016/05/30  15:59:01.432789	4.970548E-1	2016/05/30  15:59:01.432790	-4.589771E-1
2016/05/30  15:59:01.432791	4.950257E-1	2016/05/30  15:59:01.432792	-4.585906E-1
2016/05/30  15:59:01.432793	4.986652E-1	2016/05/30  15:59:01.432794	-4.583652E-1
2016/05/30  15:59:01.432795	4.966683E-1	2016/05/30  15:59:01.432796	-4.576888E-1
2016/05/30  15:59:01.432797	4.936730E-1	2016/05/30  15:59:01.432798	-4.572701E-1
2016/05/30  15:59:01.432799	4.982787E-1	2016/05/30  15:59:01.432800	-4.567870E-1
2016/05/30  15:59:01.432801	4.960242E-1	2016/05/30  15:59:01.432802	-4.565938E-1
2016/05/30  15:59:01.432803	4.965073E-1	2016/05/30  15:59:01.432804	-4.561107E-1
2016/05/30  15:59:01.432805	4.960886E-1	2016/05/30  15:59:01.432806	-4.559174E-1
2016/05/30  15:59:01.432807	4.948003E-1	2016/05/30  15:59:01.432808	-4.554665E-1
2016/05/30  15:59:01.432809	4.963784E-1	2016/05/30  15:59:01.432810	-4.551122E-1
2016/05/30  15:59:01.432811	4.980532E-1	2016/05/30  15:59:01.432812	-4.547902E-1
2016/05/30  15:59:01.432813	4.947681E-1	2016/05/30  15:59:01.432814	-4.542104E-1
2016/05/30  15:59:01.432815	4.966361E-1	2016/05/30  15:59:01.432816	-4.536307E-1
2016/05/30  15:59:01.432817	4.954766E-1	2016/05/30  15:59:01.432818	-4.532764E-1
2016/05/30  15:59:01.432819	4.941239E-1	2016/05/30  15:59:01.432820	-4.528255E-1
2016/05/30  15:59:01.432821	4.975379E-1	2016/05/30  15:59:01.432822	-4.524390E-1
2016/05/30  15:59:01.432823	4.974091E-1	2016/05/30  15:59:01.432824	-4.521814E-1
2016/05/30  15:59:01.432825	4.978922E-1	2016/05/30  15:59:01.432826	-4.516983E-1
2016/05/30  15:59:01.432827	4.973125E-1	2016/05/30  15:59:01.432828	-4.514728E-1
2016/05/30  15:59:01.432829	4.946715E-1	2016/05/30  15:59:01.432830	-4.508287E-1
2016/05/30  15:59:01.432831	4.961530E-1	2016/05/30  15:59:01.432832	-4.505388E-1
2016/05/30  15:59:01.432833	4.939629E-1	2016/05/30  15:59:01.432834	-4.501845E-1
2016/05/30  15:59:01.432835	4.960564E-1	2016/05/30  15:59:01.432836	-4.494759E-1
2016/05/30  15:59:01.432837	4.951868E-1	2016/05/30  15:59:01.432838	-4.490250E-1
2016/05/30  15:59:01.432839	4.929001E-1	2016/05/30  15:59:01.432840	-4.485419E-1
2016/05/30  15:59:01.432841	4.959597E-1	2016/05/30  15:59:01.432842	-4.482199E-1
2016/05/30  15:59:01.432843	4.933832E-1	2016/05/30  15:59:01.432844	-4.477045E-1
2016/05/30  15:59:01.432845	4.928356E-1	2016/05/30  15:59:01.432846	-4.474469E-1
2016/05/30  15:59:01.432847	4.966361E-1	2016/05/30  15:59:01.432848	-4.469960E-1
2016/05/30  15:59:01.432849	4.798239E-1	2016/05/30  15:59:01.432850	-4.229049E-1
2016/05/30  15:59:01.432851	-4.963056E-1	2016/05/30  15:59:01.432852	-3.277003E-1
2016/05/30  15:59:01.432853	-4.961123E-1	2016/05/30  15:59:01.432854	-2.420295E-1
2016/05/30  15:59:01.432855	-4.952105E-1	2016/05/30  15:59:01.432856	-1.650227E-1
